#mu,eb,a_crit
0.810,0.60,0.036
0.640,0.45,0.063
0.810,0.61,0.035
0.590,0.60,0.043
0.650,0.61,0.041
0.610,0.00,0.257
0.760,0.69,0.029
0.720,0.16,0.161
0.800,0.51,0.046
0.700,0.01,0.230
0.820,0.67,0.029
0.710,0.03,0.208
0.810,0.62,0.034
0.750,0.46,0.054
0.630,0.41,0.069
0.640,0.46,0.059
0.730,0.25,0.126
0.650,0.62,0.039
0.810,0.63,0.033
0.800,0.52,0.045
0.590,0.61,0.043
0.740,0.19,0.152
0.670,0.12,0.180
0.790,0.11,0.163
0.820,0.68,0.028
0.620,0.15,0.174
0.760,0.70,0.028
0.810,0.64,0.032
0.800,0.53,0.043
0.590,0.62,0.041
0.780,0.04,0.186
0.810,0.65,0.031
0.650,0.63,0.038
0.720,0.17,0.158
0.680,0.43,0.063
0.820,0.69,0.027
0.760,0.71,0.027
0.810,0.66,0.030
0.590,0.63,0.040
0.630,0.42,0.067
0.810,0.67,0.029
0.740,0.20,0.151
0.650,0.64,0.037
0.680,0.44,0.061
0.810,0.68,0.028
0.760,0.72,0.025
0.800,0.54,0.043
0.790,0.12,0.160
0.820,0.70,0.026
0.730,0.26,0.126
0.650,0.65,0.036
0.750,0.47,0.053
0.640,0.47,0.060
0.760,0.73,0.025
0.800,0.55,0.041
0.620,0.16,0.174
0.810,0.69,0.027
0.670,0.13,0.180
0.590,0.64,0.038
0.740,0.21,0.142
0.800,0.56,0.040
0.680,0.45,0.059
0.610,0.01,0.256
0.720,0.18,0.155
0.820,0.71,0.025
0.710,0.04,0.204
0.750,0.48,0.052
0.680,0.46,0.058
0.790,0.13,0.159
0.630,0.43,0.065
0.800,0.57,0.039
0.730,0.27,0.123
0.590,0.65,0.037
0.820,0.72,0.024
0.680,0.47,0.057
0.750,0.49,0.051
0.640,0.48,0.058
0.740,0.22,0.140
0.800,0.58,0.038
0.700,0.02,0.224
0.620,0.17,0.161
0.820,0.73,0.023
0.680,0.48,0.057
0.720,0.19,0.153
0.650,0.66,0.034
0.780,0.05,0.186
0.800,0.59,0.038
0.590,0.66,0.036
0.750,0.50,0.049
0.730,0.28,0.118
0.790,0.14,0.158
0.640,0.49,0.056
0.630,0.44,0.064
0.820,0.74,0.023
0.670,0.14,0.176
0.740,0.23,0.138
0.680,0.49,0.054
0.760,0.74,0.024
0.590,0.67,0.035
0.800,0.60,0.036
0.810,0.70,0.026
0.710,0.05,0.204
0.640,0.50,0.056
0.750,0.51,0.049
0.760,0.75,0.023
0.800,0.61,0.035
0.590,0.68,0.033
0.620,0.18,0.159
0.790,0.15,0.152
0.650,0.67,0.033
0.800,0.62,0.034
0.720,0.20,0.151
0.590,0.69,0.033
0.760,0.76,0.022
0.740,0.24,0.132
0.680,0.50,0.053
0.670,0.15,0.173
0.750,0.52,0.047
0.800,0.63,0.033
0.640,0.51,0.054
0.760,0.77,0.021
0.590,0.70,0.032
0.630,0.45,0.062
0.820,0.75,0.022
0.800,0.64,0.032
0.730,0.29,0.112
0.650,0.68,0.033
0.800,0.65,0.031
0.810,0.71,0.025
0.760,0.78,0.020
0.620,0.19,0.150
0.790,0.16,0.151
0.590,0.71,0.030
0.720,0.21,0.144
0.680,0.51,0.051
0.820,0.76,0.021
0.800,0.66,0.030
0.750,0.53,0.046
0.640,0.52,0.052
0.630,0.46,0.061
0.740,0.25,0.128
0.800,0.67,0.029
0.760,0.79,0.019
0.820,0.77,0.020
0.800,0.68,0.029
0.700,0.03,0.210
0.810,0.72,0.024
0.760,0.80,0.018
0.820,0.78,0.019
0.780,0.06,0.186
0.610,0.02,0.243
0.790,0.17,0.149
0.730,0.30,0.107
0.680,0.52,0.051
0.640,0.53,0.051
0.620,0.20,0.150
0.630,0.47,0.060
0.740,0.26,0.123
0.820,0.79,0.018
0.750,0.54,0.045
0.720,0.22,0.141
0.820,0.80,0.017
0.810,0.73,0.023
0.800,0.69,0.027
0.680,0.53,0.049
0.630,0.48,0.058
0.640,0.54,0.050
0.750,0.55,0.044
0.740,0.27,0.114
0.650,0.69,0.031
0.790,0.18,0.143
0.730,0.31,0.105
0.670,0.16,0.165
0.800,0.70,0.027
0.620,0.21,0.141
0.680,0.54,0.049
0.840,0.07,0.157
0.800,0.71,0.026
0.640,0.55,0.048
0.650,0.70,0.030
0.750,0.56,0.042
0.800,0.72,0.025
0.630,0.49,0.057
0.810,0.74,0.023
0.720,0.23,0.140
0.680,0.55,0.046
0.800,0.73,0.024
0.640,0.56,0.047
0.750,0.57,0.041
0.810,0.75,0.022
0.620,0.22,0.141
0.650,0.71,0.029
0.800,0.74,0.023
0.700,0.04,0.209
0.680,0.56,0.045
0.790,0.19,0.142
0.630,0.50,0.055
0.730,0.32,0.103
0.810,0.76,0.021
0.800,0.75,0.022
0.650,0.72,0.028
0.750,0.58,0.040
0.800,0.76,0.021
0.740,0.28,0.123
0.640,0.57,0.045
0.830,0.00,0.176
0.800,0.77,0.020
0.620,0.23,0.137
0.720,0.24,0.133
0.680,0.57,0.044
0.800,0.78,0.019
0.770,0.00,0.203
0.650,0.73,0.027
0.800,0.79,0.018
0.790,0.20,0.140
0.630,0.51,0.055
0.800,0.80,0.018
0.750,0.59,0.040
0.650,0.74,0.026
0.730,0.33,0.103
0.810,0.77,0.020
0.640,0.58,0.044
0.680,0.58,0.043
0.840,0.08,0.157
0.740,0.29,0.115
0.670,0.17,0.164
0.780,0.07,0.181
0.650,0.75,0.025
0.810,0.78,0.019
0.750,0.60,0.038
0.630,0.52,0.052
0.790,0.21,0.139
0.680,0.59,0.042
0.640,0.59,0.043
0.620,0.24,0.129
0.720,0.25,0.131
0.730,0.34,0.101
0.810,0.79,0.018
0.650,0.76,0.024
0.610,0.03,0.236
0.680,0.60,0.041
0.640,0.60,0.042
0.740,0.30,0.115
0.630,0.53,0.051
0.750,0.61,0.037
0.810,0.80,0.017
0.790,0.22,0.131
0.650,0.77,0.023
0.700,0.05,0.206
0.680,0.61,0.039
0.620,0.25,0.131
0.720,0.26,0.124
0.670,0.18,0.158
0.830,0.01,0.173
0.710,0.06,0.204
0.640,0.61,0.040
0.650,0.78,0.022
0.750,0.62,0.036
0.630,0.54,0.049
0.730,0.35,0.097
0.790,0.23,0.131
0.840,0.09,0.151
0.650,0.79,0.021
0.680,0.62,0.038
0.810,0.00,0.185
0.610,0.04,0.232
0.770,0.01,0.201
0.650,0.80,0.020
0.780,0.08,0.177
0.630,0.55,0.048
0.750,0.63,0.035
0.740,0.31,0.106
0.680,0.63,0.037
0.640,0.62,0.040
0.630,0.56,0.047
0.680,0.64,0.036
0.680,0.65,0.035
0.640,0.63,0.038
0.790,0.24,0.128
0.750,0.64,0.034
0.720,0.27,0.120
0.630,0.57,0.045
0.730,0.36,0.097
0.740,0.32,0.101
0.710,0.07,0.200
0.670,0.19,0.153
0.700,0.06,0.206
0.620,0.26,0.124
0.680,0.66,0.034
0.810,0.01,0.185
0.790,0.25,0.123
0.640,0.64,0.037
0.830,0.02,0.172
0.780,0.09,0.176
0.720,0.28,0.117
0.610,0.05,0.229
0.740,0.33,0.101
0.750,0.65,0.033
0.820,0.00,0.181
0.630,0.58,0.044
0.770,0.02,0.195
0.730,0.37,0.085
0.840,0.10,0.149
0.660,0.00,0.241
0.670,0.20,0.152
0.790,0.26,0.122
0.740,0.34,0.097
0.850,0.29,0.103
0.620,0.27,0.121
0.710,0.08,0.191
0.640,0.65,0.037
0.610,0.06,0.219
0.810,0.02,0.179
0.720,0.29,0.112
0.790,0.27,0.120
0.780,0.10,0.168
0.630,0.59,0.043
0.640,0.66,0.035
0.710,0.09,0.188
0.730,0.38,0.088
0.750,0.66,0.032
0.740,0.35,0.096
0.640,0.67,0.034
0.820,0.01,0.180
0.620,0.28,0.121
0.750,0.67,0.031
0.700,0.07,0.203
0.640,0.68,0.033
0.850,0.30,0.102
0.720,0.30,0.108
0.730,0.39,0.082
0.660,0.01,0.234
0.740,0.36,0.089
0.640,0.69,0.032
0.790,0.28,0.115
0.750,0.68,0.030
0.830,0.03,0.171
0.620,0.29,0.118
0.840,0.11,0.149
0.640,0.70,0.031
0.730,0.40,0.065
0.860,0.51,0.055
0.870,0.73,0.022
0.810,0.03,0.178
0.710,0.10,0.187
0.640,0.71,0.029
0.740,0.37,0.089
0.670,0.21,0.148
0.720,0.31,0.108
0.850,0.31,0.098
0.730,0.41,0.064
0.610,0.07,0.210
0.750,0.69,0.029
0.870,0.74,0.021
0.820,0.02,0.176
0.780,0.11,0.167
0.740,0.38,0.083
0.770,0.03,0.189
0.840,0.12,0.147
0.830,0.04,0.169
0.750,0.70,0.028
0.730,0.42,0.062
0.870,0.75,0.020
0.620,0.30,0.110
0.720,0.32,0.104
0.870,0.76,0.019
0.740,0.39,0.085
0.780,0.12,0.163
0.640,0.72,0.029
0.860,0.52,0.057
0.850,0.32,0.096
0.750,0.71,0.027
0.610,0.08,0.210
0.790,0.29,0.114
0.870,0.77,0.018
0.840,0.13,0.143
0.640,0.73,0.027
0.670,0.22,0.138
0.740,0.40,0.081
0.710,0.11,0.185
0.730,0.43,0.060
0.870,0.78,0.018
0.860,0.53,0.051
0.720,0.33,0.101
0.780,0.13,0.163
0.620,0.31,0.088
0.850,0.33,0.093
0.870,0.79,0.017
0.640,0.74,0.026
0.810,0.04,0.177
0.830,0.05,0.166
0.770,0.04,0.188
0.740,0.41,0.062
0.820,0.03,0.175
0.860,0.54,0.057
0.750,0.72,0.026
0.640,0.75,0.025
0.660,0.02,0.233
0.780,0.14,0.158
0.790,0.30,0.112
0.720,0.34,0.096
0.710,0.12,0.185
0.730,0.44,0.058
0.870,0.80,0.016
0.620,0.32,0.086
0.850,0.34,0.092
0.740,0.42,0.061
0.670,0.23,0.132
0.640,0.76,0.024
0.610,0.09,0.209
0.850,0.35,0.092
0.640,0.77,0.023
0.720,0.35,0.095
0.640,0.78,0.022
0.620,0.33,0.083
0.740,0.43,0.061
0.860,0.55,0.038
0.790,0.31,0.109
0.830,0.06,0.167
0.640,0.79,0.021
0.810,0.05,0.175
0.780,0.15,0.157
0.720,0.36,0.092
0.610,0.10,0.192
0.710,0.13,0.173
0.750,0.73,0.025
0.670,0.24,0.128
0.620,0.34,0.081
0.740,0.44,0.059
0.640,0.80,0.020
0.840,0.14,0.143
0.770,0.05,0.188
0.790,0.32,0.103
0.730,0.45,0.057
0.750,0.74,0.025
0.740,0.45,0.056
0.620,0.35,0.080
0.710,0.14,0.169
0.790,0.33,0.098
0.750,0.75,0.023
0.740,0.46,0.056
0.820,0.04,0.172
0.720,0.37,0.089
0.850,0.36,0.088
0.780,0.16,0.154
0.860,0.56,0.053
0.730,0.46,0.056
0.610,0.11,0.191
0.810,0.06,0.173
0.670,0.25,0.125
0.620,0.36,0.079
0.740,0.47,0.054
0.830,0.07,0.162
0.880,0.00,0.152
0.710,0.15,0.170
0.720,0.38,0.068
0.740,0.48,0.054
0.620,0.37,0.076
0.650,0.00,0.242
0.720,0.39,0.068
0.660,0.03,0.233
0.740,0.49,0.052
0.750,0.76,0.022
0.730,0.47,0.055
0.670,0.26,0.122
0.860,0.57,0.036
0.900,0.36,0.080
0.850,0.37,0.088
0.890,0.14,0.125
0.840,0.15,0.139
0.750,0.77,0.021
0.710,0.16,0.165
0.610,0.12,0.190
0.900,0.37,0.080
0.790,0.34,0.098
0.770,0.06,0.187
0.720,0.40,0.066
0.780,0.17,0.153
0.740,0.50,0.050
0.730,0.48,0.053
0.900,0.38,0.079
0.810,0.07,0.169
0.820,0.05,0.171
0.880,0.01,0.152
0.830,0.08,0.159
0.850,0.38,0.084
0.900,0.39,0.073
0.890,0.15,0.124
0.860,0.58,0.045
0.900,0.40,0.072
0.720,0.41,0.065
0.750,0.78,0.020
0.840,0.16,0.138
0.740,0.51,0.049
0.710,0.17,0.158
0.900,0.41,0.073
0.750,0.79,0.019
0.660,0.04,0.219
0.670,0.27,0.119
0.850,0.39,0.081
0.890,0.16,0.120
0.900,0.42,0.072
0.740,0.52,0.048
0.720,0.42,0.063
0.790,0.35,0.095
0.750,0.80,0.019
0.890,0.17,0.118
0.900,0.43,0.067
0.730,0.49,0.052
0.740,0.53,0.046
0.860,0.59,0.044
0.850,0.40,0.080
0.900,0.44,0.067
0.840,0.17,0.137
0.720,0.43,0.061
0.890,0.18,0.116
0.900,0.45,0.066
0.860,0.60,0.034
0.610,0.13,0.189
0.810,0.08,0.169
0.740,0.54,0.046
0.880,0.02,0.151
0.710,0.18,0.157
0.730,0.50,0.050
0.890,0.19,0.114
0.850,0.41,0.079
0.900,0.46,0.065
0.780,0.18,0.150
0.820,0.06,0.166
0.830,0.09,0.155
0.720,0.44,0.059
0.770,0.07,0.186
0.900,0.47,0.065
0.790,0.36,0.091
0.670,0.28,0.118
0.840,0.18,0.132
0.740,0.55,0.045
0.890,0.20,0.114
0.900,0.48,0.062
0.660,0.05,0.216
0.860,0.61,0.044
0.900,0.49,0.060
0.720,0.45,0.057
0.890,0.21,0.112
0.880,0.03,0.151
0.850,0.42,0.077
0.740,0.56,0.043
0.900,0.50,0.058
0.900,0.51,0.058
0.890,0.22,0.111
0.740,0.57,0.042
0.860,0.62,0.031
0.900,0.52,0.057
0.850,0.43,0.079
0.890,0.23,0.105
0.900,0.53,0.053
0.610,0.14,0.189
0.860,0.63,0.031
0.740,0.58,0.041
0.880,0.04,0.150
0.900,0.54,0.053
0.910,0.58,0.046
0.840,0.19,0.131
0.890,0.24,0.104
0.850,0.44,0.074
0.860,0.64,0.030
0.910,0.59,0.044
0.710,0.19,0.153
0.900,0.55,0.053
0.720,0.46,0.056
0.740,0.59,0.039
0.910,0.60,0.043
0.830,0.10,0.153
0.900,0.56,0.050
0.670,0.29,0.112
0.730,0.51,0.050
0.820,0.07,0.166
0.890,0.25,0.103
0.910,0.61,0.042
0.900,0.57,0.051
0.740,0.60,0.039
0.910,0.62,0.042
0.900,0.58,0.047
0.880,0.05,0.145
0.760,0.00,0.207
0.850,0.45,0.074
0.890,0.26,0.103
0.860,0.65,0.029
0.910,0.63,0.040
0.790,0.37,0.089
0.730,0.52,0.048
0.740,0.61,0.037
0.900,0.59,0.048
0.780,0.19,0.143
0.840,0.20,0.127
0.720,0.47,0.055
0.810,0.09,0.162
0.910,0.64,0.040
0.900,0.60,0.044
0.890,0.27,0.098
0.860,0.66,0.028
0.910,0.65,0.035
0.710,0.20,0.148
0.660,0.06,0.216
0.900,0.61,0.041
0.740,0.62,0.036
0.910,0.66,0.037
0.890,0.28,0.098
0.900,0.62,0.042
0.910,0.67,0.036
0.880,0.06,0.144
0.740,0.63,0.036
0.900,0.63,0.042
0.790,0.38,0.086
0.910,0.68,0.035
0.720,0.48,0.053
0.890,0.29,0.095
0.910,0.69,0.033
0.900,0.64,0.040
0.860,0.67,0.027
0.910,0.70,0.031
0.840,0.21,0.127
0.900,0.65,0.038
0.880,0.07,0.138
0.670,0.30,0.110
0.740,0.64,0.034
0.910,0.71,0.032
0.890,0.30,0.091
0.900,0.66,0.033
0.780,0.20,0.142
0.730,0.53,0.047
0.910,0.72,0.029
0.720,0.49,0.053
0.740,0.65,0.033
0.900,0.67,0.034
0.910,0.73,0.027
0.860,0.68,0.026
0.790,0.39,0.087
0.890,0.31,0.092
0.880,0.08,0.136
0.770,0.08,0.180
0.900,0.68,0.033
0.850,0.46,0.072
0.830,0.11,0.152
0.910,0.74,0.018
0.910,0.75,0.026
0.900,0.69,0.032
0.740,0.66,0.032
0.730,0.54,0.046
0.910,0.76,0.024
0.840,0.22,0.126
0.720,0.50,0.051
0.900,0.70,0.033
0.890,0.32,0.088
0.810,0.10,0.160
0.760,0.01,0.206
0.910,0.77,0.017
0.670,0.31,0.109
0.660,0.07,0.208
0.820,0.08,0.165
0.900,0.71,0.032
0.710,0.21,0.143
0.910,0.78,0.022
0.740,0.67,0.031
0.860,0.69,0.026
0.900,0.72,0.021
0.910,0.79,0.016
0.890,0.33,0.087
0.790,0.40,0.087
0.780,0.21,0.142
0.900,0.73,0.021
0.910,0.80,0.015
0.850,0.47,0.063
0.900,0.74,0.028
0.880,0.09,0.136
0.740,0.68,0.030
0.900,0.75,0.019
0.890,0.34,0.087
0.720,0.51,0.050
0.900,0.76,0.018
0.730,0.55,0.044
0.920,0.80,0.015
0.900,0.77,0.025
0.860,0.70,0.025
0.790,0.41,0.076
0.900,0.78,0.017
0.890,0.35,0.083
0.900,0.79,0.016
0.920,0.00,0.135
0.840,0.23,0.120
0.740,0.69,0.029
0.890,0.36,0.082
0.730,0.56,0.043
0.880,0.10,0.136
0.860,0.71,0.024
0.900,0.80,0.015
0.850,0.48,0.063
0.930,0.00,0.124
0.670,0.32,0.105
0.740,0.70,0.028
0.890,0.37,0.081
0.860,0.72,0.023
0.790,0.42,0.077
0.780,0.22,0.133
0.710,0.22,0.139
0.730,0.57,0.043
0.660,0.08,0.201
0.840,0.24,0.119
0.740,0.71,0.027
0.850,0.49,0.069
0.890,0.38,0.077
0.810,0.11,0.160
0.920,0.01,0.130
0.770,0.09,0.179
0.820,0.09,0.163
0.880,0.11,0.132
0.910,0.00,0.143
0.670,0.33,0.101
0.830,0.12,0.149
0.890,0.39,0.078
0.930,0.01,0.124
0.790,0.43,0.075
0.740,0.72,0.026
0.760,0.02,0.203
0.850,0.50,0.062
0.860,0.73,0.022
0.890,0.40,0.074
0.740,0.73,0.025
0.840,0.25,0.113
0.710,0.23,0.135
0.730,0.58,0.041
0.860,0.74,0.021
0.890,0.41,0.074
0.740,0.74,0.024
0.920,0.02,0.129
0.790,0.44,0.073
0.810,0.12,0.156
0.930,0.02,0.123
0.880,0.12,0.132
0.660,0.09,0.200
0.910,0.01,0.140
0.670,0.34,0.097
0.740,0.75,0.023
0.780,0.23,0.132
0.890,0.42,0.072
0.860,0.75,0.020
0.730,0.59,0.040
0.850,0.51,0.057
0.740,0.76,0.022
0.790,0.45,0.068
0.890,0.43,0.071
0.830,0.13,0.146
0.840,0.26,0.116
0.860,0.76,0.020
0.710,0.24,0.135
0.740,0.77,0.022
0.920,0.03,0.129
0.850,0.52,0.056
0.730,0.60,0.038
0.890,0.44,0.069
0.930,0.03,0.123
0.880,0.13,0.130
0.790,0.46,0.066
0.910,0.02,0.135
0.810,0.13,0.153
0.780,0.24,0.131
0.740,0.78,0.021
0.770,0.10,0.172
0.660,0.10,0.198
0.890,0.45,0.068
0.860,0.77,0.019
0.730,0.61,0.038
0.740,0.79,0.020
0.850,0.53,0.058
0.890,0.46,0.069
0.840,0.27,0.111
0.740,0.80,0.019
0.920,0.04,0.128
0.790,0.47,0.066
0.670,0.35,0.099
0.730,0.62,0.037
0.930,0.04,0.122
0.890,0.47,0.066
0.820,0.10,0.158
0.830,0.14,0.145
0.880,0.14,0.130
0.910,0.03,0.135
0.860,0.78,0.018
0.850,0.54,0.040
0.710,0.25,0.123
0.760,0.03,0.194
0.890,0.48,0.061
0.840,0.28,0.111
0.780,0.25,0.125
0.790,0.48,0.050
0.730,0.63,0.036
0.890,0.49,0.060
0.860,0.79,0.017
0.660,0.11,0.184
0.810,0.14,0.152
0.920,0.05,0.127
0.770,0.11,0.169
0.930,0.05,0.120
0.890,0.50,0.060
0.880,0.15,0.126
0.730,0.64,0.035
0.910,0.04,0.134
0.790,0.49,0.049
0.890,0.51,0.057
0.670,0.36,0.096
0.830,0.15,0.142
0.730,0.65,0.034
0.880,0.16,0.125
0.890,0.52,0.057
0.920,0.06,0.123
0.810,0.15,0.148
0.930,0.06,0.118
0.730,0.66,0.032
0.890,0.53,0.057
0.910,0.05,0.129
0.880,0.17,0.123
0.840,0.29,0.105
0.890,0.54,0.055
0.930,0.07,0.113
0.850,0.55,0.058
0.710,0.26,0.121
0.810,0.16,0.147
0.890,0.55,0.055
0.880,0.18,0.119
0.830,0.16,0.141
0.730,0.67,0.031
0.930,0.08,0.113
0.920,0.07,0.122
0.890,0.56,0.051
0.750,0.00,0.211
0.850,0.56,0.050
0.840,0.30,0.105
0.670,0.37,0.074
0.820,0.11,0.155
0.860,0.80,0.016
0.910,0.06,0.129
0.890,0.57,0.049
0.760,0.04,0.194
0.880,0.19,0.118
0.810,0.17,0.146
0.730,0.68,0.031
0.890,0.58,0.046
0.890,0.59,0.046
0.850,0.57,0.046
0.930,0.09,0.113
0.880,0.20,0.116
0.780,0.26,0.123
0.920,0.08,0.119
0.890,0.60,0.047
0.730,0.69,0.030
0.790,0.50,0.048
0.910,0.07,0.125
0.890,0.61,0.045
0.820,0.12,0.150
0.810,0.18,0.138
0.660,0.12,0.182
0.770,0.12,0.169
0.880,0.21,0.115
0.730,0.70,0.029
0.850,0.58,0.036
0.890,0.62,0.043
0.930,0.10,0.112
0.840,0.31,0.103
0.670,0.38,0.072
0.790,0.51,0.046
0.890,0.63,0.041
0.920,0.09,0.118
0.780,0.27,0.118
0.880,0.22,0.110
0.830,0.17,0.140
0.730,0.71,0.028
0.890,0.64,0.039
0.710,0.27,0.121
0.810,0.19,0.136
0.890,0.65,0.027
0.910,0.08,0.125
0.880,0.23,0.109
0.790,0.52,0.045
0.890,0.66,0.039
0.930,0.11,0.109
0.850,0.59,0.035
0.730,0.72,0.026
0.890,0.67,0.037
0.840,0.32,0.098
0.750,0.01,0.211
0.920,0.10,0.118
0.880,0.24,0.108
0.810,0.20,0.135
0.890,0.68,0.036
0.830,0.18,0.134
0.770,0.13,0.164
0.890,0.69,0.035
0.760,0.05,0.190
0.870,0.00,0.157
0.850,0.60,0.048
0.730,0.73,0.026
0.910,0.09,0.123
0.890,0.70,0.033
0.880,0.25,0.107
0.780,0.28,0.116
0.790,0.53,0.045
0.930,0.12,0.109
0.660,0.13,0.181
0.890,0.71,0.031
0.710,0.28,0.114
0.940,0.21,0.091
0.920,0.11,0.117
0.890,0.72,0.022
0.880,0.26,0.105
0.820,0.13,0.150
0.890,0.73,0.021
0.810,0.21,0.135
0.850,0.61,0.033
0.940,0.22,0.088
0.670,0.39,0.070
0.890,0.74,0.020
0.790,0.54,0.043
0.910,0.10,0.123
0.830,0.19,0.134
0.930,0.13,0.108
0.770,0.14,0.160
0.890,0.75,0.019
0.840,0.33,0.098
0.880,0.27,0.101
0.940,0.23,0.087
0.780,0.29,0.112
0.890,0.76,0.019
0.920,0.12,0.114
0.890,0.77,0.018
0.790,0.55,0.043
0.880,0.28,0.101
0.890,0.78,0.017
0.850,0.62,0.032
0.890,0.79,0.016
0.870,0.01,0.157
0.820,0.14,0.149
0.910,0.11,0.120
0.890,0.80,0.016
0.930,0.14,0.108
0.940,0.24,0.087
0.710,0.29,0.115
0.840,0.34,0.094
0.880,0.29,0.100
0.850,0.63,0.032
0.810,0.22,0.127
0.790,0.56,0.041
0.780,0.30,0.110
0.950,0.43,0.057
0.830,0.20,0.131
0.770,0.15,0.157
0.920,0.13,0.114
0.660,0.14,0.179
0.670,0.40,0.068
0.940,0.25,0.085
0.750,0.02,0.209
0.760,0.06,0.188
0.880,0.30,0.095
0.950,0.44,0.056
0.790,0.57,0.040
0.810,0.23,0.127
0.940,0.26,0.082
0.910,0.12,0.118
0.930,0.15,0.104
0.820,0.15,0.145
0.950,0.45,0.053
0.880,0.31,0.095
0.900,0.00,0.142
0.950,0.46,0.054
0.940,0.27,0.080
0.920,0.14,0.112
0.930,0.16,0.102
0.780,0.31,0.104
0.880,0.32,0.090
0.950,0.47,0.052
0.870,0.02,0.156
0.810,0.24,0.126
0.940,0.28,0.080
0.830,0.21,0.130
0.950,0.48,0.052
0.920,0.15,0.109
0.930,0.17,0.099
0.910,0.13,0.118
0.880,0.33,0.090
0.850,0.64,0.031
0.670,0.41,0.066
0.840,0.35,0.094
0.950,0.49,0.050
0.790,0.58,0.039
0.660,0.15,0.174
0.940,0.29,0.079
0.810,0.25,0.122
0.900,0.01,0.142
0.920,0.16,0.108
0.950,0.50,0.049
0.930,0.18,0.100
0.880,0.34,0.087
0.910,0.14,0.114
0.940,0.30,0.077
0.820,0.16,0.144
0.950,0.51,0.047
0.790,0.59,0.038
0.770,0.16,0.156
0.850,0.65,0.030
0.840,0.36,0.088
0.920,0.17,0.106
0.930,0.19,0.099
0.880,0.35,0.084
0.950,0.52,0.047
0.670,0.42,0.065
0.940,0.31,0.075
0.810,0.26,0.118
0.780,0.32,0.105
0.760,0.07,0.185
0.950,0.53,0.046
0.920,0.18,0.104
0.830,0.22,0.129
0.850,0.66,0.028
0.790,0.60,0.037
0.930,0.20,0.096
0.660,0.16,0.167
0.880,0.36,0.084
0.910,0.15,0.114
0.940,0.32,0.075
0.900,0.02,0.141
0.950,0.54,0.044
0.820,0.17,0.143
0.840,0.37,0.086
0.750,0.03,0.198
0.870,0.03,0.155
0.670,0.43,0.063
0.950,0.55,0.043
0.920,0.19,0.103
0.940,0.33,0.073
0.930,0.21,0.095
0.880,0.37,0.083
0.810,0.27,0.117
0.850,0.67,0.028
0.950,0.56,0.042
0.910,0.16,0.113
0.770,0.17,0.156
0.940,0.34,0.071
0.950,0.57,0.040
0.920,0.20,0.102
0.930,0.22,0.095
0.880,0.38,0.077
0.780,0.33,0.103
0.950,0.58,0.041
0.850,0.68,0.027
0.910,0.17,0.108
0.660,0.17,0.167
0.940,0.35,0.071
0.900,0.03,0.141
0.830,0.23,0.122
0.950,0.59,0.039
0.920,0.21,0.099
0.930,0.23,0.092
0.880,0.39,0.080
0.670,0.44,0.062
0.810,0.28,0.111
0.950,0.60,0.037
0.790,0.61,0.036
0.940,0.36,0.067
0.960,0.65,0.030
0.910,0.18,0.108
0.850,0.69,0.026
0.820,0.18,0.141
0.950,0.61,0.037
0.930,0.24,0.090
0.920,0.22,0.099
0.960,0.66,0.029
0.840,0.38,0.086
0.880,0.40,0.075
0.940,0.37,0.067
0.950,0.62,0.035
0.790,0.62,0.035
0.960,0.67,0.028
0.850,0.70,0.025
0.780,0.34,0.099
0.950,0.63,0.034
0.910,0.19,0.108
0.960,0.68,0.028
0.810,0.29,0.111
0.930,0.25,0.088
0.830,0.24,0.121
0.660,0.18,0.162
0.920,0.23,0.095
0.770,0.18,0.147
0.880,0.41,0.074
0.900,0.04,0.139
0.940,0.38,0.067
0.950,0.64,0.033
0.960,0.69,0.026
0.760,0.08,0.184
0.840,0.39,0.086
0.870,0.04,0.154
0.950,0.65,0.032
0.850,0.71,0.024
0.930,0.26,0.088
0.960,0.70,0.026
0.820,0.19,0.134
0.910,0.20,0.106
0.750,0.04,0.196
0.880,0.42,0.072
0.940,0.39,0.065
0.920,0.24,0.094
0.950,0.66,0.031
0.960,0.71,0.024
0.790,0.63,0.034
0.950,0.67,0.030
0.930,0.27,0.085
0.960,0.72,0.023
0.810,0.30,0.105
0.940,0.40,0.064
0.880,0.43,0.072
0.910,0.21,0.103
0.950,0.68,0.029
0.920,0.25,0.091
0.960,0.73,0.022
0.830,0.25,0.115
0.790,0.64,0.033
0.950,0.69,0.028
0.930,0.28,0.084
0.940,0.41,0.063
0.850,0.72,0.023
0.660,0.19,0.154
0.900,0.05,0.134
0.960,0.74,0.021
0.880,0.44,0.069
0.950,0.70,0.027
0.840,0.40,0.080
0.910,0.22,0.100
0.920,0.26,0.093
0.950,0.71,0.026
0.960,0.75,0.020
0.780,0.35,0.099
0.810,0.31,0.105
0.940,0.42,0.060
0.930,0.29,0.083
0.850,0.73,0.022
0.790,0.65,0.032
0.950,0.72,0.025
0.960,0.76,0.016
0.770,0.19,0.146
0.880,0.45,0.068
0.950,0.73,0.024
0.940,0.43,0.059
0.960,0.77,0.019
0.910,0.23,0.099
0.850,0.74,0.022
0.820,0.20,0.133
0.840,0.41,0.078
0.930,0.30,0.080
0.830,0.26,0.114
0.790,0.66,0.030
0.920,0.27,0.088
0.960,0.78,0.014
0.950,0.74,0.022
0.810,0.32,0.105
0.660,0.20,0.145
0.940,0.44,0.058
